config,split_id,split_seed,group,task_local_idx,episode,success,return,steps,first_success_step,run_name,train_seed,total_timesteps,model_path
base_pick,0,67,test,3,3,0.0,42.53272967684499,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,3,4,0.0,42.53272967684499,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,4,0,1.0,85.2171221182376,49,49,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,4,1,1.0,85.2171221182376,49,49,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,4,2,1.0,85.2171221182376,49,49,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,4,3,1.0,85.2171221182376,49,49,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,4,4,1.0,85.2171221182376,49,49,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,0,0,1.0,7.796828145472276,38,38,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,1,0,1.0,11.388545084939668,33,33,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,2,0,1.0,100.24879051348978,51,51,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,3,0,1.0,15.199082335981943,43,43,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,4,0,1.0,69.64821966930872,44,44,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,5,0,1.0,40.97651588720965,37,37,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,6,0,1.0,54.585512719590746,42,42,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,7,0,1.0,66.90678646003353,43,43,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,8,0,1.0,55.458304945859204,39,39,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
careful_pick,0,67,train,9,0,1.0,40.896472203533904,37,37,ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_careful_pick_split0_splitseed67_trainseed11_6000000_final.zip
